Date,stockid,price,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,USID,Gap,DayDelta,MktDelta,SectorDelta,VixOpen,VixDelta
2/21/2017,12666,2.21,0.099502488,0.932489451,1.7,0.932489451,1.364197531,0.932489451,1.227777778,XLY,225989,0,-0.054298643,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,12658,4.27,-0.40112202,0.457173448,1.120734908,0.537783375,1,0.537783375,1,XLV,225993,0.056206089,-0.124168514,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12650,7.65,0.100719424,1,2.24340176,1,1.353982301,1,1.296610169,XLI,225997,0.030065359,-0.026649746,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,12640,35,0.079913607,,,1,1.380126129,1,1.235003529,XLK,226001,-0.005714314,-0.014367817,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,12601,1.84,0.076653013,0.312393888,1.076653013,0.754098361,1.076653013,0.897560976,1.076653013,XLI,226008,0.005434783,-0.027027027,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,12575,1.3,-0.109589041,0.358126722,7.647058824,0.393939394,1.214953271,0.838709677,1.214953271,XLK,226014,-0.015384615,-0.0234375,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,12571,8.58,0.087452471,0.346806791,1.361904762,1,1.336448598,1,1.336448598,XLK,226016,-0.008158508,-0.005875441,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,12565,3,0.153846154,0.499168053,1.363636364,0.722891566,1.363636364,1,1.363636364,XLV,226018,0.033333333,-0.016129032,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12511,3.4,-0.076086957,0.743982495,1.160409556,0.871794872,1.129568106,0.923913043,1.129568106,XLK,226032,0.029411765,-0.014285714,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,12462,2.3,-0.08,0.196749358,1.179487179,0.736,1.179487179,0.884615385,1.179487179,XLV,226049,0.02173913,0,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12455,1.44,-0.476363636,0.368286445,1,0.514285714,1,0.514285714,1,XLI,226053,0.020833333,-0.217687075,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,12417,3.59,-0.104738155,0.703921569,6.515426497,0.703921569,6.515426497,0.703921569,3.451923077,XLV,226068,0,-0.025069638,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12319,4.3,0.088607595,0.820610687,1.28358209,0.86,1.088607595,0.924731183,1.088607595,,226092,0.023255814,0,0.000724219,,11.48,-0.007778738
2/21/2017,12308,9.12,-0.098814229,0.64,2.18705036,0.793043478,1.416149068,0.901185771,1.416149068,XLV,226101,-0.099780702,0.013398295,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12235,16.049999,-0.155263211,0.829457313,1.954932887,0.829457313,1.213151852,0.829457313,1.118466829,XLV,226128,-0.003115203,-0.05625,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12201,1.29,-0.078571429,0.573333333,1.277227723,0.837662338,1.240384615,0.921428571,1.240384615,XLV,226135,0.054263566,-0.044117647,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12104,5.61,-0.083333333,0.516099356,40.07142857,0.516099356,29.52631579,0.516099356,29.52631579,XLY,226167,-0.010695187,0.243243243,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,12079,1.07,0.114583333,0.459227468,2.098039216,1,2.098039216,1,2.098039216,XLV,226177,0.046728972,-0.053571429,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12046,12.65,0.13963964,0.6182796,1.394707828,0.937731653,1.394707828,1,1.331578947,XLV,226188,-0.003952569,0.06984127,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,12027,28.83,-0.075072185,,,0.722556355,1.085058336,0.790079431,1,XLB,226197,0.010752653,-0.022306075,0.000724219,0.00669734,11.48,-0.007778738
2/21/2017,11942,29.42,0.130668716,1,9.551948052,1,3.048704663,1,1.595444599,,226220,0.01971448,0.186000067,0.000724219,,11.48,-0.007778738
2/21/2017,11924,4.48,-0.279742765,0.454361055,1,0.614540466,1,0.668656716,1,XLY,226225,-0.046875,-0.007025761,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,11852,4.38,0.114503817,1,2.939597315,1,1.74501992,1,1.604395604,XLV,226258,-0.015981735,-0.016241299,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11840,22.41,0.125565043,1,4.536437247,1,1.67739521,1,1.304423749,XLV,226260,0.02409643,-0.011328976,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11759,30.610001,0.170554532,1,1.386322509,1,1.263309988,1,1.212757567,XLU,226288,-0.000980105,-0.0029431,0.000724219,0.004192434,11.48,-0.007778738
2/21/2017,11746,10.4,-0.075555556,0.796934866,1.685575365,0.796934866,1.034825871,0.888888889,1.034825871,XLV,226295,-0.004807692,0.019323671,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11705,2.35,0.093023256,0.586034913,1.521035599,0.921568627,1.521035599,1,1.521035599,XLV,226317,0.021276596,-0.0625,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11661,7.2,-0.384615385,0.478087649,1,0.615384615,1,0.615384615,1,XLV,226331,0.006944444,-0.020689655,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11642,28.139999,0.122905033,0.940822434,1.6126073,1,1.326107461,1,1.188344552,XLK,226341,0.009594919,-0.013375537,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,11592,15.36,0.087818697,0.654173765,1.442253521,1,1.442253521,1,1.311699402,XLK,226363,-0.025390625,-0.059452238,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,11536,1.01,-0.081818182,0.721428571,1.603174603,0.795275591,1.603174603,0.795275591,1.21686747,XLV,226374,-0.01980198,0.343434343,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11530,1.49,0.37962963,0.486928105,3.170212766,1,3.170212766,1,2.346456693,XLV,226384,-0.020134228,-0.109589041,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11484,17.41,-0.320532308,0.679467692,2.290789474,0.679467692,2.290789474,0.679467692,2.198232323,XLY,226409,-0.082136703,-0.093241552,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,11472,1.29,0.075,0.651515152,1.075,0.796296296,1.075,0.796296296,1.075,XLV,226417,-0.015503876,0.031496063,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11438,14.2,-0.22826087,0.658932745,1.348528015,0.658932745,1,0.77173913,1,XLV,226431,0.000704225,-0.006333568,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11404,16.389999,-0.119290805,0.849662942,1.308060575,0.849662942,1.009858226,0.867195714,1,XLV,226444,-0.001830262,-0.055012283,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,11397,13.42,-0.110669317,,,0.497959165,1,0.772151943,1,XLK,226448,0.007451565,0.019230769,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,11386,4.99,0.214111922,1,4.940594059,1,2.278538813,1,2.278538813,XLB,226454,-0.068136273,-0.010752688,0.000724219,0.00669734,11.48,-0.007778738
2/21/2017,11215,2.1,-0.078947368,0.801526718,1.418918919,0.801526718,1.09375,0.857142857,1,XLK,226480,0,0.023809524,0.000724219,0.002098836,11.48,-0.007778738
2/21/2017,11121,25.950001,0.092631621,1,1.606811207,1,1.268948642,1,1.148230133,XLP,226492,-0.007707167,-0.019417476,0.000724219,0.001092841,11.48,-0.007778738
2/21/2017,10952,2.88,-0.082802548,0.338823529,8,0.503496503,1,0.714640199,1,XLE,226509,-0.003472222,-0.003484321,0.000724219,-0.01053802,11.48,-0.007778738
2/21/2017,10856,2.1,-0.16,0.369068541,1,0.6,1,0.711864407,1,XLI,226520,0,0,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,10740,17.98,0.170572917,0.914082359,1.624209575,0.984126984,1.184453228,1,1.175931982,XLY,226531,0.0116797,0,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,10655,2.45,0.103603604,0.924528302,3.656716418,0.924528302,2.008196721,1,1.368715084,XLI,226536,-0.008163265,-0.028806584,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,10649,4.67,0.11722488,1,3.113333333,1,1.74906367,1,1.588435374,XLY,226538,0.092077088,-0.11372549,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,10637,23.02,0.078725398,1,2.491341991,1,1.236304982,1,1.164390491,XLI,226542,-0.007819288,-0.015761821,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,10583,8.54,0.117801047,0.239887654,1.117801047,0.554545455,1.117801047,0.901795143,1.117801047,XLY,226558,0,-0.06440281,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,10374,4.13,0.104278075,0.967213115,1.948113208,0.967213115,1.475,0.967213115,1.104278075,XLI,226582,-0.00968523,-0.06601467,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,10324,9.23,0.337681159,0.442898273,1.980686695,1,1.734962406,1,1.488709677,XLV,226592,0.017334778,-0.028753994,0.000724219,-0.000270704,11.48,-0.007778738
2/21/2017,10300,0.83,0.077922078,0.24340176,1.077922078,0.610294118,1.077922078,0.697478992,1.077922078,XLE,226595,-0.012048193,-0.085365854,0.000724219,-0.01053802,11.48,-0.007778738
2/21/2017,10277,1.32,-0.076923077,0.640776699,1.32,0.8,1.128205128,0.897959184,1.047619048,XLY,226600,0.007575758,0.045112782,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,10273,1.36,0.079365079,0.772727273,1.096774194,0.925170068,1.096774194,1,1.096774194,XLY,226601,-0.007352941,0,0.000724219,0.001034291,11.48,-0.007778738
2/21/2017,10264,35.599998,0.076829913,1,8.790122963,1,1.677662567,1,1.445978739,XLI,226603,-0.002808933,-0.01183093,0.000724219,0.000151477,11.48,-0.007778738
2/21/2017,10223,9,-0.1,0.582524272,1,0.582524272,1,0.737704918,1,XLY,226611,0.005555556,-0.066298343,0.000724219,0.001034291,11.48,-0.007778738
2/22/2017,12750,2.63,-0.108474576,0.342894394,1.992424242,0.608796296,1.992424242,0.608796296,1.741721854,XLF,225960,0.007604563,0.056603774,-0.001558581,-0.000406174,11.66,-0.00681431
2/22/2017,12680,146.979996,-0.124702253,0.872699191,1.494762463,0.872699191,1.170129726,0.872699191,1,XLV,225985,-0.00551094,0.008688541,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12622,41.91,-0.123038311,0.834860541,1.106096625,0.834860541,1,0.866088053,1,XLY,226003,-0.000238559,0.004534558,-0.001558581,-0.008025728,11.66,-0.00681431
2/22/2017,12509,4.18,-0.309090909,0.679674797,1.167597765,0.679674797,1,0.690909091,1,,226034,-0.019138756,-0.026829268,-0.001558581,,11.66,-0.00681431
2/22/2017,12455,1.15,-0.201388889,0.294117647,1,0.410714286,1,0.410714286,1,XLI,226054,0.008695652,-0.060344828,-0.001558581,-0.00816328,11.66,-0.00681431
2/22/2017,12366,5.49,-0.114516129,,,0.577894737,1.183189655,0.68625,1.076470588,XLV,226084,-0.001821494,0.167883212,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12324,8.5,-0.090909091,0.909090909,1.368760064,0.909090909,1.133333333,0.909090909,1.124338624,XLF,226089,-0.035294118,0,-0.001558581,-0.000406174,11.66,-0.00681431
2/22/2017,12308,8.32,-0.087719298,0.583859649,1.995203837,0.723478261,1.291925466,0.822134387,1.291925466,XLV,226102,0.037259615,-0.047508691,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12302,2.32,-0.152356595,0.476386037,1,0.627027027,1,0.814035088,1,XLV,226106,0.077586207,-0.052,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12245,2.78,-0.162650602,0.794285714,14.63157895,0.794285714,14.63157895,0.794285714,14.63157895,XLK,226126,0.039568345,-0.079584775,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,12140,22.16,-0.098820659,0.833396014,1.671191554,0.833396014,1,0.901179341,1,XLV,226151,-0.011281588,-0.000456413,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12135,12.15,0.299465241,1,6.567567568,1,1.472727273,1,1.463855422,XLV,226153,0.008230453,-0.016326531,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,12104,6.9,0.229946524,0.634774609,49.28571429,0.634774609,36.31578947,0.634774609,36.31578947,XLY,226168,0.028985507,0.111267606,-0.001558581,-0.008025728,11.66,-0.00681431
2/22/2017,12052,2.31,0.276243094,0.772575251,2.817073171,1,2.817073171,1,1.425925926,XLK,226184,0.008658009,0,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,12036,55.200001,0.110663982,0.965710304,2.044444481,0.965710304,1.163575088,1,1.163575088,XLP,226190,0.001630435,-0.050099493,-0.001558581,0.001636364,11.66,-0.00681431
2/22/2017,12022,3.1,-0.162162162,0.75794621,1.441860465,0.794871795,1,0.794871795,1,XLB,226201,0.048387097,0.030769231,-0.001558581,-0.007587272,11.66,-0.00681431
2/22/2017,12001,1.3,-0.273743017,0.380116959,1,0.577777778,1,0.65,1,XLB,226206,0.030769231,-0.059701493,-0.001558581,-0.007587272,11.66,-0.00681431
2/22/2017,11942,35.580002,0.209381441,1,11.5519487,1,3.687046839,1,1.929501088,,226221,0,-0.142776889,-0.001558581,,11.66,-0.00681431
2/22/2017,11923,24.4,-0.143859649,0.856140351,1.878367975,0.856140351,1.755395683,0.856140351,1.632107023,XLV,226230,0.022541025,0.052104166,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11914,1.06,-0.138211382,0.259168704,6.235294118,0.259168704,6.235294118,0.324159021,1,XLI,226236,-0.009433962,0.133333333,-0.001558581,-0.00816328,11.66,-0.00681431
2/22/2017,11871,33.57,-0.083287796,0.458543921,1.14926399,0.916712204,1.14926399,0.916712204,1.082205029,XLK,226251,0.00357459,0.103888397,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,11830,22.530001,-0.077395536,0.90120004,2.396808617,0.90120004,2.133522822,0.90120004,2.053783136,XLV,226267,0.000443853,0.081188994,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11822,12.5,-0.268149883,0.558534431,1,0.619118345,1,0.64466223,1,XLV,226271,0.012,-0.011067194,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11797,23.6,-0.134580125,0.56137011,1.894060995,0.865419875,1.686919228,0.865419875,1.382542472,XLV,226279,0.034322034,-0.03359279,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11773,16.1,-0.103064117,0.703671359,1.281847134,0.783455026,1.028753994,0.896935883,1.022222222,XLF,226283,0,0,-0.001558581,-0.000406174,11.66,-0.00681431
2/22/2017,11758,0.19,0.117647059,0.041214751,1.1875,0.083700441,1.1875,0.395833333,1.1875,XLV,226290,-0.105263158,0,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11670,1.77,-0.096938776,0.483606557,1.291970803,0.885,1.291970803,0.885,1.149350649,XLV,226326,-0.011299435,-0.074285714,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11649,6.55,-0.086471409,0.727777778,3.226600985,0.727777778,1.01236476,0.887533875,1.01236476,XLV,226338,0,-0.033587786,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11601,0.12,0.165048544,0.273972603,2,0.533333333,2,1,1.6,XLV,226357,-0.208333333,0.105263158,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11592,14.08,-0.083333333,0.599659284,1.322065728,0.916666667,1.322065728,0.916666667,1.202391119,XLK,226364,0.015625,0.027972028,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,11572,5,-0.127399651,0.792393027,1.298701299,0.802568218,1,0.802568218,1,,226365,-0.02,0.102040816,-0.001558581,,11.66,-0.00681431
2/22/2017,11536,1.33,0.316831683,0.95,2.111111111,1,2.111111111,1,1.602409639,XLV,226375,-0.060150376,-0.056,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11530,1.3,-0.127516779,0.424836601,2.765957447,0.872483221,2.765957447,0.872483221,2.047244094,XLV,226385,0.084615385,-0.14893617,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11484,14.49,-0.167719701,0.565507574,1.906578947,0.565507574,1.906578947,0.565507574,1.829545455,XLY,226410,-0.100069013,0.00690184,-0.001558581,-0.008025728,11.66,-0.00681431
2/22/2017,11450,0.72,0.107692308,0.154506438,1.411764706,0.354679803,1.411764706,1,1.411764706,XLV,226427,0.027777778,-0.067567568,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11401,1.2,-0.111111111,0.326086957,1.043478261,0.558139535,1.043478261,0.888888889,1.043478261,XLV,226446,0.041666667,0.04,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11390,3.8,-0.162995595,0.516304348,1.381818182,0.743639922,1.029810298,0.837004405,1.029810298,XLV,226451,0.021052632,-0.012886598,-0.001558581,0.006219565,11.66,-0.00681431
2/22/2017,11386,4.6,-0.078156313,0.921843687,4.554455446,0.921843687,2.100456621,0.921843687,2.100456621,XLB,226455,-0.019565217,0.013303769,-0.001558581,-0.007587272,11.66,-0.00681431
2/22/2017,11136,9.37,0.139902676,1,2.3425,1,1.216883117,1,1.139902676,XLK,226486,-0.022411953,0.001091703,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,11115,12.63,-0.10042735,0.820662768,1.227405248,0.820662768,1,0.89957265,1,XLK,226495,-0.009501188,0.016786571,-0.001558581,-0.00152124,11.66,-0.00681431
2/22/2017,10845,39.07,-0.08048957,0.815998312,1.66823228,0.815998312,1.001281394,0.89466457,1.001281394,XLE,226523,0.017660558,-0.048289691,-0.001558581,-0.006929046,11.66,-0.00681431
2/22/2017,10447,23.49,0.147533031,1,7.701639344,1,2.205633803,1,1.52038835,XLI,226572,0.01106854,-0.112421053,-0.001558581,-0.00816328,11.66,-0.00681431
2/22/2017,10439,2.45,-0.075471698,0.875,2.401960784,0.875,1.195121951,0.875,1,XLE,226577,0.040816327,-0.066666667,-0.001558581,-0.006929046,11.66,-0.00681431
2/22/2017,10374,3.82,-0.075060533,0.894613583,1.801886792,0.894613583,1.364285714,0.894613583,1.021390374,XLI,226583,0.007853403,-0.025974026,-0.001558581,-0.00816328,11.66,-0.00681431
2/22/2017,10333,16.379999,0.085487011,,,,,1,1.141463345,,226591,0.006715568,0.046088539,-0.001558581,,11.66,-0.00681431
2/22/2017,10300,0.75,-0.096385542,0.219941349,1,0.551470588,1,0.630252101,1,XLE,226596,0.04,-0.025641026,-0.001558581,-0.006929046,11.66,-0.00681431
2/23/2017,12719,48.889999,-0.160109949,0.839890051,3.404596031,0.839890051,1.204187227,0.839890051,1.031652248,XLK,225976,0.020249581,0.024258199,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12710,2.98,-0.13372093,0.292156863,1,0.522807018,1,0.737623762,1,XLK,225979,-0.060402685,0.007142857,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12702,21.1,0.082051282,1,3.286604361,1,1.729508197,1,1.623076923,XLV,225982,0.007109005,0.049411718,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12682,96.089996,-0.08867608,0.873624855,1.258051843,0.897198859,1,0.897198859,1,XLI,225983,0,-0.006140036,0.004928454,0.009653647,11.81,0.00853971
2/23/2017,12674,14.01,0.113672496,1,2.80761523,1,1.4578564,1,1.163621262,XLK,225987,0,0.047109208,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12657,0.39,-0.417910448,0.348214286,2.4375,0.348214286,2.4375,0.4875,1,XLB,225994,-0.025641026,0.131578947,0.004928454,0.006334012,11.81,0.00853971
2/23/2017,12644,0.55,-0.083333333,0.426356589,2.391304348,0.763888889,1.25,0.763888889,1.1,XLV,225999,0.036363636,0.052631579,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12527,2.08,-0.075555556,0.352542373,1.691056911,0.790874525,1.195402299,0.822134387,1.195402299,XLU,226030,-0.033653846,0.039800995,0.004928454,0.011766973,11.81,0.00853971
2/23/2017,12502,12.67,-0.077874818,,,0.481200152,1,0.873793103,1,XLV,226036,0,-0.022099448,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12467,2.95,-0.083850932,0.826330532,2.681818182,0.826330532,1.305309735,0.826330532,1.024305556,XLV,226043,-0.033898305,0.014035088,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12445,25.360001,0.092632576,,,0.826058638,1.255445532,1,1.103088343,XLV,226058,0.025236553,-0.021923077,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12422,4.55,0.115196078,0.875,11.09753391,1,1.660583942,1,1.391437309,XLK,226063,-0.015384615,0.020089286,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12417,4,0.142857143,0.784313725,7.259528131,0.784313725,7.259528131,0.784313725,3.600360036,XLV,226069,0.05,-0.014285714,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12366,6.4,0.16575592,,,0.673684211,1.379310345,0.8,1.254901961,XLV,226085,0.2,-0.205729167,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12340,6.75,0.134453782,1,1.506696429,1,1.377269945,1,1.184210526,XLF,226086,-0.037037037,0.015384615,0.004928454,0.002874743,11.81,0.00853971
2/23/2017,12299,100.489998,-0.092723039,0.84353228,3.204400344,0.84353228,1.146622537,0.84353228,1,XLK,226107,-0.034033218,0.045225085,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12201,1.18,-0.092307692,0.524444444,1.168316832,0.766233766,1.134615385,0.842857143,1.134615385,XLV,226136,0.025423729,0.016528926,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12181,36.5,-0.108451371,0.802374113,1.264288145,0.802374113,1,0.891548629,1,XLY,226142,-0.010684904,0.022431376,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,12110,5.3,-0.086206897,0.791044776,1.630769231,0.791044776,1.340075853,0.803030303,1,XLV,226161,-0.009433962,0,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,12104,7.89,0.143478261,0.725850966,56.35714286,0.725850966,41.52631579,0.725850966,41.52631579,XLY,226169,-0.015209125,-0.096525097,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,12080,5.7,0.128712871,0.594369135,1.2,0.775510204,1.2,1,1.1875,XLY,226174,-0.026315789,-0.009009009,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,12058,9.95,-0.095454545,0.888392857,2.352245863,0.888392857,1.617886179,0.888392857,1.081521739,XLK,226182,0,0.015075377,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,12027,30.940001,0.085995121,,,0.775438583,1.164471246,0.847903516,1.085995121,XLB,226198,-0.007110601,-0.023762989,0.004928454,0.006334012,11.81,0.00853971
2/23/2017,12022,3.35,0.080645161,0.819070905,1.558139535,0.858974359,1.080645161,0.858974359,1.080645161,XLB,226202,0,-0.029850746,0.004928454,0.006334012,11.81,0.00853971
2/23/2017,11942,30.5,-0.142776889,0.857223111,9.902597403,0.857223111,3.160621762,0.857223111,1.631888623,,226222,0.081967213,0.024848485,0.004928454,,11.81,0.00853971
2/23/2017,11924,4.56,0.075471698,0.462474645,1.075471698,0.625514403,1.075471698,0.704791345,1.075471698,XLY,226226,-0.01754386,-0.035714286,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11923,26.25,0.075819672,0.921052632,2.020785219,0.921052632,1.888489209,0.921052632,1.755852843,XLV,226231,-0.00952381,0.082692308,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11914,1.19,0.122641509,0.290953545,7,0.290953545,7,0.363914373,1.122641509,XLI,226237,-0.058823529,-0.026785714,0.004928454,0.009653647,11.81,0.00853971
2/23/2017,11892,16.75,-0.092140971,0.7524708,1.65677547,0.7524708,1.108537392,0.890957494,1,XLY,226246,0.004776119,0.016042781,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11871,37.189999,0.107834346,0.507990705,1.273194121,1,1.273194121,1,1.198903901,XLK,226252,-0.020435575,0.040351414,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,11853,1.86,-0.173333333,0.318493151,1,0.489473684,1,0.688888889,1,XLY,226256,0.075268817,-0.01,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11850,35.900002,-0.075932977,0.902010123,1.279857514,0.902010123,1.015558813,0.924067023,1,XLB,226259,-0.013927576,-0.008474689,0.004928454,0.006334012,11.81,0.00853971
2/23/2017,11830,24.370001,0.081668882,0.97480004,2.592553298,0.97480004,2.307765246,0.97480004,2.201445438,XLV,226268,-0.016413705,0.013350105,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11758,0.17,-0.105263158,0.036876356,1.0625,0.074889868,1.0625,0.354166667,1.0625,XLV,226291,0,-0.058823529,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11703,24.24,-0.089406496,0.81671159,1.143396172,0.81671159,1,0.910593504,1,XLU,226318,-0.00990099,-0.035833375,0.004928454,0.011766973,11.81,0.00853971
2/23/2017,11670,1.62,-0.084745763,0.442622951,1.182481752,0.81,1.182481752,0.81,1,XLV,226327,0.043209877,-0.023668639,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11656,6.29,-0.094964029,0.617756826,1.385462555,0.805584016,1.184557439,0.805584016,1.121212121,XLF,226334,0.047694754,-0.016691958,0.004928454,0.002874743,11.81,0.00853971
2/23/2017,11644,34,-0.117112392,0.840959683,1.767151767,0.840959683,1,0.840959683,1,XLB,226339,0.010588265,0.05500579,0.004928454,0.006334012,11.81,0.00853971
2/23/2017,11601,0.105,-0.125,0.239726027,1.75,0.466666667,1.75,0.875,1.4,XLV,226358,0.047619048,-0.109090909,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11572,5.4,0.08,0.855784469,1.402597403,0.866773676,1.08,0.866773676,1.08,,226366,0,-0.037037037,0.004928454,,11.81,0.00853971
2/23/2017,11567,41.900002,-0.086150407,0.867494883,1.33737638,0.913849593,1.051443014,0.913849593,1.008423658,XLK,226367,-0.01431988,0.038740994,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,11536,1.18,-0.112781955,0.842857143,1.873015873,0.887218045,1.873015873,0.887218045,1.421686747,XLV,226376,-0.008474576,0.076923077,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11530,1.2,-0.076923077,0.392156863,2.553191489,0.805369128,2.553191489,0.805369128,1.88976378,XLV,226386,-0.016666667,0.186440678,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11526,8.85,-0.096938776,0.830985915,2.689969605,0.830985915,1.735294118,0.830985915,1.246478873,XLY,226392,0.005649718,0,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11517,14.18,-0.080415045,0.766486486,2.630797774,0.875308588,1.269471799,0.892385148,1.081617086,XLY,226393,-0.007052186,0.028409091,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11510,7.6,0.101449275,1,3.102040816,1,1.747126437,1,1.345132743,XLK,226395,0.006578947,0.039215686,0.004928454,0.008237548,11.81,0.00853971
2/23/2017,11492,3.425,-0.080536913,0.548,1.593023256,0.913333333,1.593023256,0.919463087,1.141666667,XLV,226402,-0.00729927,-0.007352941,0.004928454,0.006460242,11.81,0.00853971
2/23/2017,11487,14.15,-0.155223881,0.769021739,1,0.783933561,1,0.820289855,1,XLF,226404,-0.024734982,-0.018115942,0.004928454,0.002874743,11.81,0.00853971
2/23/2017,11484,13.13,-0.093857833,0.512430258,1.727631579,0.512430258,1.727631579,0.512430258,1.657828283,XLY,226411,-0.009139375,0,0.004928454,0.006367894,11.81,0.00853971
2/23/2017,11401,1.3,0.083333333,0.35326087,1.130434783,0.604651163,1.130434783,0.962962963,1.130434783,XLV,226447,0.038461538,-0.074074074,0.004928454,0.006460242,11.81,0.00853971
