,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,price,Gap,VWkAvg,VixDelta,5DayFear,3MoFear,JSpread,Beta,MarketCapitalization,PriceToBook,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SectorBeat
3803,0.1428571428571428,0.19330144003113492,1.1444759206798867,0.5646401118099231,1.1444759206798867,0.7481481481481481,1.1444759206798867,8.08,-0.0024752475247524774,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.8447,394.8809,0.3476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3804,0.094170403587444,0.6107634543178974,1.525,0.9277566539923955,1.525,0.9277566539923955,1.4567164179104477,4.88,0.016393442622950838,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.1646,135.2149,0.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3805,0.140529531568228,0.46280991735537186,1.140529531568228,0.64,1.140529531568228,0.7008760951188986,1.140529531568228,5.6,0.0017857142857145014,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.2766,206.3824,1.6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3806,0.09193548387096762,0.48288159771754635,1.244485294117647,0.7052083333333333,1.1190082644628099,0.8246041412911083,1.1190082644628099,6.77,-0.008862629246676468,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,2.1106,216.8939,-1.8554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3807,0.07635305810718229,0.5278874936342629,2.0920475892298054,0.5278874936342629,1.0763530581071823,0.6301395699735948,1.0763530581071823,33.41,-0.01227177491768916,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.0494,1867.5635,1.0859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3808,0.08616010854816825,0.43422838172574946,1.734561213434453,0.5336666666666667,1.1868050407709416,0.6804079608836395,1.1868050407709416,16.01,0.0,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6062,529.0221,2.2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3809,0.07596467347124891,0.4147172541572151,1.134322033898305,0.6285513031227987,1.134322033898305,0.8447459499922388,1.134322033898305,26.77,-0.008965222263727979,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.1932,1372.9778,1.0765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3811,0.09707799016486995,0.6388731639038224,1.3997515492854828,0.6572651429682942,1.1020874429223746,0.7608646926367937,1.1020874429223746,33.790001000000004,0.013909351467612963,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.3335,1533.2059,-32.3699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3812,0.07976884854155197,0.5604560119738367,1.079768848541552,0.7282651072124756,1.079768848541552,0.8778195076212636,1.079768848541552,18.68,0.008029978586723718,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.0825,603.187,1.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3813,0.08495713172252528,0.40881058469340925,1.1225806451612903,0.6318656090846295,1.1225806451612903,0.8826886493341788,1.1225806451612903,13.92,-0.0035919540229885083,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.2841,1255.0415,0.8747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3814,0.08090909090909104,0.4884963023829088,1.2295760082730094,0.5857143145672077,1.2295760082730094,0.816060398078243,1.2295760082730094,11.89,0.015138772077375906,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.5408,1077.6399,4.1804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3815,0.07830342577487781,0.279374471682164,1.201818181818182,0.42048346055979646,1.201818181818182,0.5620748299319728,1.201818181818182,6.61,-0.036308623298033305,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.5963,552.0709,0.6616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3816,0.08072916666666674,0.579608938547486,1.0826086956521739,0.6647090229578216,1.0826086956521739,0.7605375222640486,1.0826086956521739,12.45,0.004016064257028162,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.7178,1083.12,4.6113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3817,0.09071729957805896,0.49238095238095236,1.090717299578059,0.766304347826087,1.090717299578059,0.8738028169014085,1.090717299578059,15.51,-0.0051579626047710825,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.5662,858.6874,1.0044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3818,0.1394557823129252,0.18076839280084642,1.1394557823129252,0.4656658196923597,1.1394557823129252,0.7226056945642796,1.1394557823129252,16.75,-0.014925373134328401,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.8330000000000002,3419.3906,0.5104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3819,0.0791738382099827,0.23553718123451609,1.1483516483516483,0.467910447761194,1.1483516483516483,0.692817679558011,1.1483516483516483,6.27,-0.011164274322168932,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6543,1286.604,0.2946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3820,0.11509977863816401,0.6902998236331569,1.1253594666681694,0.6902998236331569,1.1253594666681694,0.8324117396852403,1.1253594666681694,19.57,-0.013796678589678146,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.8102,4126.5506,1.5634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3821,0.09543230016313209,0.28149235551231094,1.1597582037996546,0.5183326900810498,1.1597582037996546,0.7358904109589041,1.1597582037996546,13.43,-0.008190618019359608,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.7832,141.094,0.594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3823,0.09298896678966795,0.1836443814589291,1.1223949269569886,0.622268954717183,1.1223949269569886,0.8146314682444591,1.1223949269569886,29.620001000000002,-0.00810270060423035,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6203,11050.4546,2.2756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3824,0.1378504672897196,0.21127982035343976,1.2205513784461153,0.4512044332549588,1.2205513784461153,0.7637219426932538,1.2205513784461153,14.61,-0.007529089664613187,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.1945,539.9676,3.3673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3825,0.16519174041297946,0.25143220878421385,1.5612648221343874,0.67062818336163,1.5612648221343874,1.0,1.5612648221343874,3.95,-0.0075949367088608,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.8667,241.0843,0.2335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3826,0.12380952380952381,0.19354837651457757,1.1493506493506493,0.5446153846153846,1.1493506493506493,0.7375,1.1493506493506493,3.54,0.0,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.5702,788.2292,0.521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3827,0.08657491617663293,0.8527047749785005,1.8287949039861688,0.8527047749785005,1.1635793905892657,0.9819567587189802,1.1635793905892657,126.260002,-0.005781743928690908,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4536,34709.9231,8.1079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3828,0.08516886930983847,0.7472194135490393,1.7347417840375587,0.9906166219839142,1.5926724137931034,0.9906166219839142,1.5926724137931034,7.39,0.010825439783491264,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.433,324.2343,15.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3829,0.10121836925960648,0.47,1.2771739130434783,0.9172521467603435,1.2771739130434783,0.9172521467603435,1.1856710393541876,11.75,-0.013617021276595809,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.1616,531.3363,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3830,0.08870967741935476,0.47759432084927983,1.171648987463838,0.7589006870705808,1.114678899082569,0.9067164179104478,1.114678899082569,12.15,0.0024691358024691024,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.1647,1241.4748,0.884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3831,0.1045685279187818,0.2252587991718427,1.1356993736951984,0.3880171184022825,1.1356993736951984,0.7895500725689406,1.1356993736951984,5.44,0.0018382352941175295,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6317,447.4634,1.8171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3832,0.08063001760247457,0.9483297844331084,1.9404040087406058,0.9483297844331084,1.191687340949393,0.9483297844331084,1.1737271557526336,57.630001,-0.0026028283428279897,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.3061,5330.775,-27.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3833,0.09372645856864925,0.6065814631436065,1.142518791946309,0.6065814631436065,1.142518791946309,0.8090578976796198,1.142518791946309,28.940001000000002,0.0138216650372609,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.0324,616.422,0.8999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3834,0.38613861386138626,0.4439746300211416,1.4482758620689655,0.6635071090047393,1.4482758620689655,1.0,1.4482758620689655,4.2,-0.014285714285714457,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.2452,333.171,0.7921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3835,0.2402745995423341,0.1742765273311897,1.240274599542334,0.43709677419354837,1.240274599542334,0.5458207452165156,1.240274599542334,5.42,-0.04243542435424341,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,2.0585,471.0032,0.4218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3836,0.07945205479452055,0.6324237560192616,1.0794520547945206,0.6324237560192616,1.0794520547945206,0.7562380038387716,1.0794520547945206,7.88,0.0,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.0648,342.3205,0.4775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3837,0.1049475762118941,0.753322010221465,1.5311635041551248,0.7776996482588815,1.155172526393549,0.9638186589442607,1.155172526393549,22.110001,-0.003165988097422523,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4634,1887.3115,1.9752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3838,0.1502758868470675,0.3871158158204016,1.3609379448185794,0.6282542630205153,1.3609379448185794,1.0,1.3609379448185794,45.849998,-0.00567062183950362,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.8151,557.9732,1.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3839,0.08096932624113462,0.4189189418231791,1.1227747008732534,0.8132503779457537,1.1227747008732534,0.8801732492698147,1.1227747008732534,18.290001,-0.01530896581142882,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4132,655.0746,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3840,0.1444610778443114,0.10605535279261084,1.2370550161812297,0.38015911536153363,1.2370550161812297,0.5937864077669902,1.2370550161812297,15.29,0.011118378024852937,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4432,368.7944,3.2929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3841,0.0807241119146791,0.849496564657149,1.3134594864864864,0.8608729412289043,1.1102024514598263,0.8995298578549242,1.1102024514598263,242.99000499999997,-0.004650413501575912,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4196,30884.2591,43.1384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3842,0.0798084596967279,0.5264591234840807,1.1035889070146818,0.6452074699669752,1.1035889070146818,0.8717783505154639,1.1035889070146818,13.53,-0.009608277900960749,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.3962,1089.1176,1.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3843,0.07978723404255317,0.9199395770392749,4.720930232558139,0.9199395770392749,1.9456869009584665,0.9199395770392749,1.1988188976377951,6.09,-0.006568144499178974,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6751,1195.9616,-6.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3844,0.12873563218390816,0.3818040435458787,1.1831325301204818,0.9316888045540798,1.1831325301204818,0.9979674796747968,1.1831325301204818,4.91,-0.0020366598778003286,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.0043,71.3892,1.8578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3845,0.10609480812641103,0.47711781888997085,1.2219451371571073,0.6125,1.2219451371571073,0.812603648424544,1.2219451371571073,4.9,-0.004081632653061273,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.4993,443.5832,1.1840000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3846,0.14420062695924774,0.33272561531449407,1.2248322147651007,0.611390284757119,1.2248322147651007,0.7604166666666666,1.2248322147651007,3.65,0.06849315068493156,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.3357,76.5238,4.9278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3847,0.09408418011704134,0.6849620928157073,1.3506379674439066,0.8085330574523819,1.1349353839162803,0.8385687014867876,1.1349353839162803,30.700001,-0.010423517575781305,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.5151,5003.0452,1.5361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3848,0.14478527607361968,0.27019983406312875,1.1447852760736197,0.6524475524475524,1.1447852760736197,0.7149425287356321,1.1447852760736197,9.33,0.002143622722400762,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.2576,856.6899,0.9403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3849,0.08602150537634401,0.3551336146272855,1.1582568807339448,0.6257744733581164,1.1582568807339448,0.7004160887656034,1.1582568807339448,5.05,-0.00990099009900991,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6267,2509.85,0.1833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3850,0.20680628272251322,0.18971194196345442,1.2734806629834254,0.4909478168264111,1.2734806629834254,0.6921921921921922,1.2734806629834254,4.61,-0.02386117136659438,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,2.0153,230.3027,0.23600000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3851,0.07807309402398088,0.2706045839029013,1.1439482373678025,0.5908952476207815,1.1439482373678025,0.7555296468762126,1.1439482373678025,19.469998999999998,-0.01900354488975564,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.7542,1039.3789,2.5727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3852,0.15952135568231474,0.6107195930521091,1.232201805380941,0.773962251572327,1.232201805380941,0.9568462564587025,1.232201805380941,123.059998,-0.028116366457278774,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.155,54943.1593,0.8896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3853,0.08977556109725704,0.42059672762271416,1.1063291139240505,0.4595162986330179,1.1063291139240505,0.6454948301329395,1.1063291139240505,4.37,-0.016018306636155666,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.3579,137.2845,1.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3854,0.11439114391143912,0.3822784810126582,1.18664047151277,0.6381405176967776,1.18664047151277,0.7839065541855937,1.18664047151277,12.08,-0.03145695364238421,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.6947,3849.3109999999997,3.6248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3855,0.11195445920303615,0.19056910569105692,1.23109243697479,0.5683802133850631,1.23109243697479,0.6460859977949284,1.23109243697479,5.86,0.013651877133105783,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,0.9273,404.0167,6.1145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3856,0.10322580645161294,0.5956591639871383,1.7166023166023168,0.6192200212133693,1.113727510707791,0.855,1.113727510707791,22.23,-0.005847953216374213,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.5507,1251.8388,3.4108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3858,0.08195333681330519,0.6825609063723062,1.2013201886525313,0.6825609063723062,1.1482649324801741,0.9272197962154294,1.1482649324801741,25.48,-0.010204120879120926,30.058333666666666,-0.1058706794195251,-0.021018136911734153,0.14877278352159462,5.8,1.1217,859.0136,2.7187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3859,0.08828062677826076,0.5640943947051276,1.2640229010360844,0.6676731395480981,1.2640229010360844,0.9048594068981793,1.2640229010360844,35.380001,-0.021763707694637868,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.7837,1838.4149,1.4362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3860,0.0954446854663773,0.20781893859337194,1.3950276243093922,0.5378061767838125,1.3950276243093922,0.8105939004815409,1.3950276243093922,5.05,-0.007920792079207928,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,2.0819,252.2839,0.2585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3861,0.08422664624808562,0.21318880497406822,1.1493506493506493,0.40526619377596995,1.1493506493506493,0.5039145907473309,1.1493506493506493,7.08,-0.011299435028248594,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.1298,303.2912,-5.7673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3862,0.07692307692307687,0.543103448275862,1.207667731629393,0.8999999999999999,1.207667731629393,0.8999999999999999,1.207667731629393,3.78,-0.007936507936507908,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.6802,256.8436,1.0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3863,0.0778286461739699,0.11430949731996251,1.3333333333333335,0.40974638464081586,1.3333333333333335,0.6472898918809855,1.3333333333333335,16.48,-0.012135861650485302,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.5044,397.4971,3.5491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3864,0.0855784469096672,0.3524569167084362,1.204925241864556,0.6386946089186663,1.204925241864556,0.7000510986203372,1.204925241864556,13.7,-0.0131386861313868,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.475,524.2151,2.2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3865,0.1521739130434785,0.31237721021611004,1.2669322709163349,0.7718446601941747,1.2669322709163349,1.0,1.2669322709163349,3.18,0.018867924528301883,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.44799999999999995,127.2,1.4465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3866,0.12982998454404937,0.47070186735350933,1.3076923076923077,0.47070186735350933,1.3076923076923077,0.7083333333333333,1.3076923076923077,7.31,-0.023255813953488413,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.2839,185.4021,1.3559999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3867,0.1169590643274856,0.2981269666039005,1.267699115044248,0.5776209677419355,1.267699115044248,0.7849315068493151,1.267699115044248,5.73,0.008726003490401313,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.9817,353.6837,0.9232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3868,0.1281618887015179,0.1089399120664387,1.3300198807157058,0.3184198000951928,1.3300198807157058,0.8089480048367594,1.3300198807157058,6.69,-0.03139013452914796,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.9975,332.8314,0.3746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3869,0.07538461538461538,0.5431235431235432,1.1847457627118643,0.7296450939457203,1.1847457627118643,0.9641379310344828,1.1847457627118643,6.99,-0.025751072961373467,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.2176,90.67399999999999,4.2726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3871,0.10442477876106193,0.32281427832384896,1.1555555555555554,0.45414847161572053,1.1555555555555554,0.6872246696035242,1.1555555555555554,6.24,-0.017628205128205177,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.6,1552.5120000000004,0.3728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3872,0.0869140625,0.4131402964684374,1.3673218673218672,0.6601423096001003,1.113,0.9070904645476774,1.113,11.13,-0.003593890386343279,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.4249,229.0596,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3873,0.09025270758122739,0.23386679226294307,1.173575129533679,0.5690954773869347,1.173575129533679,0.9105527638190956,1.173575129533679,9.06,-0.0066225165562914245,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.1985,333.1618,4.4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3874,0.07753479125248508,0.4569983136593592,1.1083844580777096,0.6625916870415648,1.1083844580777096,1.0,1.1083844580777096,5.42,-0.011070110701106972,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.1736,180.822,1.037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3875,0.20283018867924518,0.26771654948643303,1.764705882352941,1.0,1.764705882352941,1.0,1.5223880597014925,5.1,0.02941176470588247,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.1451,36.53,3.3355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3876,0.10632911392405053,0.2781667727562062,1.7272727272727275,0.75736568457539,1.7272727272727275,1.0,1.7272727272727275,4.37,0.006864988558352492,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.9316,266.7186,0.2583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3877,0.17595307917888547,0.2116094875140112,1.4119718309859155,0.28339222614840986,1.4119718309859155,0.3270799347471452,1.4119718309859155,4.01,0.009975062344139696,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.9588,144.0896,0.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3878,0.1313993174061432,0.21560975609756097,1.3928571428571428,0.6449416342412452,1.3928571428571428,0.7809187279151943,1.3928571428571428,6.63,-0.019607843137254832,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.97,457.1042,6.9179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3879,0.12274368231046928,0.20194805194805193,1.5707070707070707,0.556350626118068,1.5707070707070707,0.8936781609195402,1.5707070707070707,3.11,-0.03536977491961413,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.9301,171.921,0.48200000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3880,0.09437090231788092,0.8048707034928891,1.145084495452577,0.9142462309820194,1.145084495452577,0.9821694279346211,1.145084495452577,26.440001000000002,-0.0056732221757480605,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.5419999999999998,3480.4897,8.113999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3881,0.13546423135464236,0.26805605461731946,1.3688073394495412,0.635434412265758,1.3688073394495412,1.0,1.3688073394495412,7.46,-0.002680965147452974,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.8244,85.79,3.6526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3882,0.07692307692307687,0.2158176943699732,1.1970260223048328,0.5609756097560976,1.1970260223048328,0.7990074441687345,1.1970260223048328,3.22,-0.024844720496894457,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.8653,244.75400000000002,-310.5111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3883,0.09124087591240881,0.5469512195121952,1.2220708446866486,0.8641618497109826,1.2220708446866486,0.9846322722283206,1.1771653543307088,8.97,-0.005574136008918651,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.2718,217.342,1.8421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3884,0.14040728831725624,0.3081378600677052,1.305521472392638,0.7440559440559441,1.305521472392638,0.8153256704980842,1.305521472392638,10.64,-0.015037593984962405,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.3231,976.9754,1.0723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3885,0.12599681020733655,0.26521411475529244,1.2930402930402929,0.526865671641791,1.2930402930402929,0.7897091722595079,1.2930402930402929,7.06,-0.012747875354107596,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,1.6733,1448.7120000000002,0.3317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3886,0.15510204081632661,0.7865480822679267,1.225108225108225,0.8871473354231976,1.225108225108225,0.9671907040328093,1.225108225108225,14.15,-0.0035335689045936647,31.210000333333337,0.022605402298850663,-0.029036214906005275,0.13408569557209526,5.72,0.9026,343.24300000000005,1.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
