,stockid,price,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,USID,Gap,DayDelta,MktDelta,SectorDelta,VixOpen,VixDelta,3MoMom,3MoFear,5DayMom,5DayFear,JSpread,5DayJunk,3MoJunk,VWkAvg
2017-02-21,12308,9.12,-0.098814229,0.64,2.18705036,0.793043478,1.4161490680000002,0.901185771,1.4161490680000002,XLV,226101,-0.099780702,0.013398295,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12235,16.049999,-0.15526321099999998,0.8294573129999999,1.9549328869999998,0.8294573129999999,1.213151852,0.8294573129999999,1.1184668290000002,XLV,226128,-0.003115203,-0.05625,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12201,1.29,-0.078571429,0.573333333,1.277227723,0.837662338,1.240384615,0.921428571,1.240384615,XLV,226135,0.054263566,-0.044117647,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12104,5.61,-0.083333333,0.516099356,40.07142857,0.516099356,29.52631579,0.516099356,29.52631579,XLY,226167,-0.010695187,0.243243243,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12079,1.07,0.11458333300000001,0.45922746799999997,2.098039216,1.0,2.098039216,1.0,2.098039216,XLV,226177,0.046728972,-0.053571429000000004,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12046,12.65,0.13963964,0.6182795999999999,1.394707828,0.9377316529999999,1.394707828,1.0,1.3315789470000001,XLV,226188,-0.003952569,0.06984127,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,12027,28.83,-0.075072185,,,0.722556355,1.085058336,0.7900794309999999,1.0,XLB,226197,0.010752653000000001,-0.022306075,0.0007242189999999999,0.00669734,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11942,29.42,0.130668716,1.0,9.551948052,1.0,3.048704663,1.0,1.5954445990000001,,226220,0.01971448,0.186000067,0.0007242189999999999,,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11924,4.48,-0.279742765,0.454361055,1.0,0.614540466,1.0,0.668656716,1.0,XLY,226225,-0.046875,-0.007025761,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11852,4.38,0.114503817,1.0,2.939597315,1.0,1.74501992,1.0,1.604395604,XLV,226258,-0.015981735,-0.016241299,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11840,22.41,0.12556504300000002,1.0,4.536437247,1.0,1.67739521,1.0,1.3044237490000001,XLV,226260,0.02409643,-0.011328976000000001,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11759,30.610001,0.17055453199999998,1.0,1.386322509,1.0,1.263309988,1.0,1.212757567,XLU,226288,-0.000980105,-0.0029430999999999997,0.0007242189999999999,0.004192434,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11746,10.4,-0.075555556,0.796934866,1.685575365,0.796934866,1.034825871,0.8888888890000001,1.034825871,XLV,226295,-0.004807692,0.019323671,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11705,2.35,0.093023256,0.586034913,1.521035599,0.9215686270000001,1.521035599,1.0,1.521035599,XLV,226317,0.021276596000000002,-0.0625,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11661,7.2,-0.384615385,0.478087649,1.0,0.615384615,1.0,0.615384615,1.0,XLV,226331,0.006944444,-0.020689655,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11642,28.139999,0.12290503300000001,0.9408224340000001,1.6126073,1.0,1.3261074609999999,1.0,1.188344552,XLK,226341,0.009594919,-0.013375537,0.0007242189999999999,0.002098836,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11592,15.36,0.08781869699999999,0.654173765,1.442253521,1.0,1.442253521,1.0,1.3116994020000001,XLK,226363,-0.025390625,-0.059452238,0.0007242189999999999,0.002098836,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11536,1.01,-0.081818182,0.7214285709999999,1.603174603,0.7952755909999999,1.603174603,0.7952755909999999,1.21686747,XLV,226374,-0.01980198,0.343434343,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11530,1.49,0.37962963,0.486928105,3.170212766,1.0,3.170212766,1.0,2.346456693,XLV,226384,-0.020134228,-0.109589041,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11484,17.41,-0.320532308,0.679467692,2.290789474,0.679467692,2.290789474,0.679467692,2.198232323,XLY,226409,-0.08213670299999999,-0.09324155199999999,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11472,1.29,0.075,0.651515152,1.075,0.796296296,1.075,0.796296296,1.075,XLV,226417,-0.015503876000000002,0.031496063,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11438,14.2,-0.22826087,0.658932745,1.348528015,0.658932745,1.0,0.77173913,1.0,XLV,226431,0.000704225,-0.006333568,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11404,16.389999,-0.119290805,0.849662942,1.308060575,0.849662942,1.009858226,0.8671957140000001,1.0,XLV,226444,-0.001830262,-0.055012282999999995,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11397,13.42,-0.11066931699999999,,,0.497959165,1.0,0.772151943,1.0,XLK,226448,0.007451565,0.019230768999999998,0.0007242189999999999,0.002098836,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11386,4.99,0.21411192199999998,1.0,4.9405940589999995,1.0,2.278538813,1.0,2.278538813,XLB,226454,-0.068136273,-0.010752688,0.0007242189999999999,0.00669734,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11215,2.1,-0.078947368,0.801526718,1.418918919,0.801526718,1.09375,0.857142857,1.0,XLK,226480,0.0,0.023809524,0.0007242189999999999,0.002098836,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,11121,25.950001,0.092631621,1.0,1.6068112069999998,1.0,1.268948642,1.0,1.148230133,XLP,226492,-0.007707166999999999,-0.019417476,0.0007242189999999999,0.001092841,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10952,2.88,-0.082802548,0.338823529,8.0,0.5034965029999999,1.0,0.7146401990000001,1.0,XLE,226509,-0.003472222,-0.003484321,0.0007242189999999999,-0.01053802,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10856,2.1,-0.16,0.369068541,1.0,0.6,1.0,0.711864407,1.0,XLI,226520,0.0,0.0,0.0007242189999999999,0.000151477,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10740,17.98,0.170572917,0.914082359,1.624209575,0.9841269840000001,1.184453228,1.0,1.175931982,XLY,226531,0.011679700000000001,0.0,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10655,2.45,0.103603604,0.924528302,3.6567164180000002,0.924528302,2.008196721,1.0,1.368715084,XLI,226536,-0.008163265,-0.028806584,0.0007242189999999999,0.000151477,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10649,4.67,0.11722488,1.0,3.113333333,1.0,1.74906367,1.0,1.5884353740000001,XLY,226538,0.092077088,-0.11372549,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10637,23.02,0.078725398,1.0,2.491341991,1.0,1.236304982,1.0,1.164390491,XLI,226542,-0.007819288,-0.015761821000000002,0.0007242189999999999,0.000151477,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10583,8.54,0.11780104699999999,0.23988765399999998,1.117801047,0.554545455,1.117801047,0.901795143,1.117801047,XLY,226558,0.0,-0.06440281,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10374,4.13,0.104278075,0.967213115,1.948113208,0.967213115,1.475,0.967213115,1.104278075,XLI,226582,-0.00968523,-0.06601467,0.0007242189999999999,0.000151477,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10324,9.23,0.337681159,0.44289827299999995,1.980686695,1.0,1.734962406,1.0,1.488709677,XLV,226592,0.017334778000000002,-0.028753993999999998,0.0007242189999999999,-0.00027070400000000003,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10300,0.83,0.07792207799999999,0.24340176,1.077922078,0.610294118,1.077922078,0.6974789920000001,1.077922078,XLE,226595,-0.012048193,-0.085365854,0.0007242189999999999,-0.01053802,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10277,1.32,-0.076923077,0.640776699,1.32,0.8,1.128205128,0.8979591840000001,1.047619048,XLY,226600,0.007575758,0.045112782000000004,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10273,1.36,0.079365079,0.772727273,1.096774194,0.925170068,1.096774194,1.0,1.096774194,XLY,226601,-0.007352941,0.0,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10264,35.599998,0.076829913,1.0,8.790122963,1.0,1.6776625669999998,1.0,1.445978739,XLI,226603,-0.002808933,-0.01183093,0.0007242189999999999,0.000151477,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-21,10223,9.0,-0.1,0.582524272,1.0,0.582524272,1.0,0.7377049179999999,1.0,XLY,226611,0.005555556,-0.066298343,0.0007242189999999999,0.0010342910000000001,11.48,-0.007778738,-0.006409809455296789,-0.04735292045357997,-0.008640747216343225,-0.0033777879265247668,3.81,0.0026315789473685403,-0.18240343347639487,
2017-02-22,12750,2.63,-0.108474576,0.342894394,1.9924242419999998,0.6087962960000001,1.9924242419999998,0.6087962960000001,1.7417218540000001,XLF,225960,0.007604563000000001,0.056603774,-0.001558581,-0.00040617400000000003,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12680,146.979996,-0.12470225300000001,0.8726991909999999,1.494762463,0.8726991909999999,1.1701297259999999,0.8726991909999999,1.0,XLV,225985,-0.00551094,0.008688541,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12622,41.91,-0.123038311,0.834860541,1.106096625,0.834860541,1.0,0.866088053,1.0,XLY,226003,-0.000238559,0.004534558,-0.001558581,-0.008025728000000001,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12509,4.18,-0.30909090899999997,0.679674797,1.167597765,0.679674797,1.0,0.690909091,1.0,,226034,-0.019138756,-0.026829268,-0.001558581,,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12455,1.15,-0.201388889,0.294117647,1.0,0.41071428600000004,1.0,0.41071428600000004,1.0,XLI,226054,0.008695652,-0.060344827999999996,-0.001558581,-0.00816328,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12366,5.49,-0.11451612900000001,,,0.577894737,1.183189655,0.68625,1.076470588,XLV,226084,-0.0018214939999999999,0.167883212,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12324,8.5,-0.090909091,0.9090909090000001,1.3687600640000002,0.9090909090000001,1.133333333,0.9090909090000001,1.124338624,XLF,226089,-0.035294118,0.0,-0.001558581,-0.00040617400000000003,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12308,8.32,-0.087719298,0.583859649,1.9952038369999998,0.7234782609999999,1.291925466,0.8221343870000001,1.291925466,XLV,226102,0.037259615,-0.047508691,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12302,2.32,-0.152356595,0.47638603700000004,1.0,0.627027027,1.0,0.814035088,1.0,XLV,226106,0.077586207,-0.052000000000000005,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12245,2.78,-0.162650602,0.794285714,14.63157895,0.794285714,14.63157895,0.794285714,14.63157895,XLK,226126,0.039568345,-0.079584775,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12140,22.16,-0.098820659,0.8333960140000001,1.671191554,0.8333960140000001,1.0,0.901179341,1.0,XLV,226151,-0.011281588,-0.000456413,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12135,12.15,0.299465241,1.0,6.567567567999999,1.0,1.472727273,1.0,1.463855422,XLV,226153,0.008230453,-0.016326531000000002,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12104,6.9,0.22994652399999999,0.6347746089999999,49.28571429,0.6347746089999999,36.31578947,0.6347746089999999,36.31578947,XLY,226168,0.028985507,0.11126760599999999,-0.001558581,-0.008025728000000001,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12052,2.31,0.27624309399999997,0.7725752509999999,2.817073171,1.0,2.817073171,1.0,1.425925926,XLK,226184,0.008658009,0.0,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12036,55.200001,0.110663982,0.965710304,2.0444444809999998,0.965710304,1.163575088,1.0,1.163575088,XLP,226190,0.001630435,-0.050099492999999995,-0.001558581,0.001636364,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12022,3.1,-0.162162162,0.75794621,1.441860465,0.794871795,1.0,0.794871795,1.0,XLB,226201,0.048387097000000004,0.030769231,-0.001558581,-0.007587272,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,12001,1.3,-0.273743017,0.380116959,1.0,0.577777778,1.0,0.65,1.0,XLB,226206,0.030769231,-0.059701493,-0.001558581,-0.007587272,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11942,35.580002,0.209381441,1.0,11.551948699999999,1.0,3.6870468389999997,1.0,1.929501088,,226221,0.0,-0.142776889,-0.001558581,,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11923,24.4,-0.143859649,0.856140351,1.878367975,0.856140351,1.7553956830000002,0.856140351,1.632107023,XLV,226230,0.022541025,0.05210416599999999,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11914,1.06,-0.138211382,0.25916870399999997,6.235294118,0.25916870399999997,6.235294118,0.324159021,1.0,XLI,226236,-0.009433961999999999,0.133333333,-0.001558581,-0.00816328,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11871,33.57,-0.083287796,0.458543921,1.14926399,0.9167122040000001,1.14926399,0.9167122040000001,1.082205029,XLK,226251,0.00357459,0.103888397,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11830,22.530001000000002,-0.077395536,0.90120004,2.396808617,0.90120004,2.1335228219999998,0.90120004,2.053783136,XLV,226267,0.000443853,0.081188994,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11822,12.5,-0.26814988300000003,0.558534431,1.0,0.619118345,1.0,0.64466223,1.0,XLV,226271,0.012,-0.011067193999999999,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11797,23.6,-0.134580125,0.56137011,1.894060995,0.865419875,1.686919228,0.865419875,1.382542472,XLV,226279,0.034322034,-0.03359279,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11773,16.1,-0.103064117,0.7036713590000001,1.2818471340000002,0.7834550259999999,1.0287539940000001,0.8969358829999999,1.0222222220000001,XLF,226283,0.0,0.0,-0.001558581,-0.00040617400000000003,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11758,0.19,0.117647059,0.041214751,1.1875,0.083700441,1.1875,0.39583333299999995,1.1875,XLV,226290,-0.10526315800000001,0.0,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11670,1.77,-0.09693877599999999,0.48360655700000005,1.291970803,0.885,1.291970803,0.885,1.149350649,XLV,226326,-0.011299435,-0.074285714,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11649,6.55,-0.086471409,0.727777778,3.226600985,0.727777778,1.01236476,0.887533875,1.01236476,XLV,226338,0.0,-0.033587786,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11601,0.12,0.165048544,0.273972603,2.0,0.533333333,2.0,1.0,1.6,XLV,226357,-0.208333333,0.10526315800000001,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11592,14.08,-0.083333333,0.599659284,1.3220657279999999,0.916666667,1.3220657279999999,0.916666667,1.202391119,XLK,226364,0.015625,0.027972028,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11572,5.0,-0.127399651,0.792393027,1.298701299,0.802568218,1.0,0.802568218,1.0,,226365,-0.02,0.10204081599999999,-0.001558581,,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11536,1.33,0.31683168300000003,0.95,2.111111111,1.0,2.111111111,1.0,1.602409639,XLV,226375,-0.060150376,-0.055999999999999994,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11530,1.3,-0.127516779,0.42483660100000004,2.765957447,0.872483221,2.765957447,0.872483221,2.047244094,XLV,226385,0.084615385,-0.14893617,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11484,14.49,-0.167719701,0.565507574,1.9065789469999999,0.565507574,1.9065789469999999,0.565507574,1.829545455,XLY,226410,-0.10006901300000001,0.00690184,-0.001558581,-0.008025728000000001,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11450,0.72,0.10769230800000001,0.154506438,1.411764706,0.35467980299999996,1.411764706,1.0,1.411764706,XLV,226427,0.027777778,-0.067567568,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11401,1.2,-0.111111111,0.326086957,1.043478261,0.558139535,1.043478261,0.8888888890000001,1.043478261,XLV,226446,0.041666667000000004,0.04,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11390,3.8,-0.162995595,0.516304348,1.381818182,0.7436399220000001,1.029810298,0.837004405,1.029810298,XLV,226451,0.021052632,-0.012886598,-0.001558581,0.006219565,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11386,4.6,-0.078156313,0.9218436870000001,4.554455446,0.9218436870000001,2.1004566209999997,0.9218436870000001,2.1004566209999997,XLB,226455,-0.019565217,0.013303768999999998,-0.001558581,-0.007587272,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11136,9.37,0.139902676,1.0,2.3425,1.0,1.216883117,1.0,1.139902676,XLK,226486,-0.022411953,0.001091703,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
2017-02-22,11115,12.63,-0.10042735,0.8206627679999999,1.227405248,0.8206627679999999,1.0,0.89957265,1.0,XLK,226495,-0.009501188,0.016786571,-0.001558581,-0.00152124,11.66,-0.00681431,-0.008020848681302484,-0.03931422896718151,-0.008596014909576066,0.013132925947192509,3.78,0.0026525198938991412,-0.18884120171673824,
