symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
ARI,Apollo Commercial Real Estate Finance,17.49,1414025328.54,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ari,198
ARI^A,Apollo Commercial Real Estate Finance,25.6918,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ari^a,199
ARI^C,Apollo Commercial Real Estate Finance,25.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ari^c,200
APO,"Apollo Global Management, LLC",22.13,8881849607.9,n/a,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/apo,201
AIB,Apollo Investment Corporation,25.46,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aib,202
AIY,Apollo Investment Corporation,25.9337,0,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/aiy,203
AFT,Apollo Senior Floating Rate Fund Inc.,17.4837,272274726.6057,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/aft,204
AIF,Apollo Tactical Income Fund Inc.,15.99,231279775.74,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/aif,205
APLE,"Apple Hospitality REIT, Inc.",19.94,4453856744.44,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aple,206
AIT,"Applied Industrial Technologies, Inc.",61.05,2381348900.7,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/ait,207
ATR,"AptarGroup, Inc.",73.78,4625376066.36,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/atr,208
WTR,"Aqua America, Inc.",30.05,5329615622.85,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/wtr,209
WAAS,AquaVenture Holdings Limited,20.28,535148964.48,n/a,2016,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/waas,210
ARMK,Aramark,34.02,8363743891.02,n/a,2013,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/armk,211
ABR,Arbor Realty Trust,7.4,380369583,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abr,212
ABR^A,Arbor Realty Trust,25.6058,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^a,213
ABR^B,Arbor Realty Trust,25.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^b,214
ABR^C,Arbor Realty Trust,25.8471,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^c,215
ABRN,Arbor Realty Trust,25.48,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abrn,216
ARC,"ARC Document Solutions, Inc.",4.69,215621070.98,n/a,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc,217
ARCX,Arc Logistic Partners LP,16.18,312314320.56,n/a,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx,218
MT,ArcelorMittal,7.92,24211440000,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt,219
ARH^C,Arch Capital Group Ltd.,25.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c,220
ARCH,"Arch Coal, Inc.",71.9,1797453840.2,n/a,2016,Energy,Coal Mining,http://www.nasdaq.com/symbol/arch,221
ADM,Archer-Daniels-Midland Company,43.99,25311831703.25,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm,222
AROC,"Archrock, Inc.",15.4,1072243942,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aroc,223
ARNC,Arconic Inc.,25.9,11356587529.7,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arnc,224
ARNC^B,Arconic Inc.,40.9122,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arnc^b,225
ARCO,Arcos Dorados Holdings Inc.,6.5,1369621474,n/a,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco,226
ASC,Ardmore Shipping Corporation,7.15,240065618.65,n/a,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc,227
AFC,Ares Capital Corporation,25.68,205440000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc,228
ARU,Ares Capital Corporation,25.665,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aru,229
ACRE,Ares Commercial Real Estate Corporation,13.45,383093068.2,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre,230
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",15.68,360511032,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc,231
ARES,Ares Management L.P.,19.55,4137865963.4,n/a,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares,232
ARES^A,Ares Management L.P.,25.81,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ares^a,233
AGX,"Argan, Inc.",72.9,1115812430.1,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx,234
ANET,"Arista Networks, Inc.",95.52,6706387655.52,n/a,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet,235
AI,Arlington Asset Investment Corp,15.27,351699021.75,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai,236
AIC,Arlington Asset Investment Corp,23.38,0,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic,237
AIW,Arlington Asset Investment Corp,23.79,0,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw,238
AHH,"Armada Hoffler Properties, Inc.",13.77,501578060.94,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh,239
ARR,"ARMOUR Residential REIT, Inc.",21.46,788801679.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr,240
ARR^A,"ARMOUR Residential REIT, Inc.",24.3744,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a,241
ARR^B,"ARMOUR Residential REIT, Inc.",23.2897,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^b,242
AFI,"Armstrong Flooring, Inc.",20.95,582976571.8,n/a,2016,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/afi,243
AWI,Armstrong World Industries Inc,39.1,2157776236.3,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi,244
ARW,"Arrow Electronics, Inc.",74.46,6670570507.14,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw,245
AJG,Arthur J. Gallagher & Co.,54.01,9619850940.04,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg,246
APAM,Artisan Partners Asset Management Inc.,29.3,2179998787.7,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/apam,247
ASA,ASA Gold and Precious Metals Limited,12.8,246910784,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa,248
ABG,Asbury Automotive Group Inc,64.45,1428109588.95,n/a,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg,249
AHP,"Ashford Hospitality Prime, Inc.",13.52,351104111.28,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp,250
AHP^B,"Ashford Hospitality Prime, Inc.",22.01,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahp^b,251
AHT,Ashford Hospitality Trust Inc,7.97,766544079.6,n/a,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht,252
AHT^A,Ashford Hospitality Trust Inc,25.4925,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a,253
AHT^D,Ashford Hospitality Trust Inc,25.1938,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d,254
AHT^F,Ashford Hospitality Trust Inc,24.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^f,255
AHT^G,Ashford Hospitality Trust Inc,23.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^g,256
ASH,Ashland Global Holdings Inc.,118.7,7384714436.8,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash,257
APB,"Asia Pacific Fund, Inc. (The)",10.4367,107957986.6791,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb,258
GRR,"Asia Tigers Fund, Inc. (The)",10.01,34812427.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr,259
ASPN,"Aspen Aerogels, Inc.",4.49,104917547.13,n/a,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn,260
AHL,Aspen Insurance Holdings Limited,56.8,3420338550.4,n/a,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl,261
AHL^B,Aspen Insurance Holdings Limited,25.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^b,262
AHL^C,Aspen Insurance Holdings Limited,26.54,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^c,263
AHL^D,Aspen Insurance Holdings Limited,23.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^d,264
ASB,Associated Banc-Corp,25.2,3791828527.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb,265
ASB^C,Associated Banc-Corp,25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c,266
ASB^D,Associated Banc-Corp,23.1032,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^d,267
AC,"Associated Capital Group, Inc.",36.7,930023948.4,n/a,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ac,268
AIZ,"Assurant, Inc.",98.01,5587809532.47,n/a,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz,269
AGO,Assured Guaranty Ltd.,40.01,5216308991.31,n/a,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago,270
AGO^B,Assured Guaranty Ltd.,26.025,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^b,271
AGO^E,Assured Guaranty Ltd.,25.21,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^e,272
AF,Astoria Financial Corporation,18.78,1902955502.52,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af,273
AF^C,Astoria Financial Corporation,25.8021,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c,274
AZN,Astrazeneca PLC,27.92,70637600000,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn,275
HOME,At Home Group Inc.,15.9,959831611.2,n/a,2016,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/home,276
T,AT&T Inc.,41.25,253316250000,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,277
ATTO,Atento S.A.,9.6,708347760,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atto,278
ATH,Athene Holding Ltd.,48,10929156000,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/ath,279
ATKR,Atkore International Group Inc.,27.11,1693246329.37,n/a,2016,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/atkr,280
AT,Atlantic Power Corporation,2.35,269427236.8,n/a,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at,281
ATO,Atmos Energy Corporation,75.88,7974588415.92,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato,282
ATW,"Atwood Oceanics, Inc.",12.65,821544028.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw,283
AUO,AU Optronics Corp,4.26,4099928416.86,n/a,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/auo,284
ATHM,Autohome Inc.,32.01,3618876785.7,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/athm,285
ALV,"Autoliv, Inc.",103.36,9118850934.72,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv,286
AN,"AutoNation, Inc.",49.77,5028964757.46,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an,287
AZO,"AutoZone, Inc.",724.72,20741935726.4,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,288
AVB,"AvalonBay Communities, Inc.",173.53,23830159435.81,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb,289
AGR,"Avangrid, Inc.",39,12051139971,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr,290
ACP,Avenue Income Credit Strategies Fund,14.21,185782563.12,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp,291
AVY,Avery Dennison Corporation,79.05,7034784952.35,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy,292
AVH,Avianca Holdings S.A.,7.26,904765963.86,n/a,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/avh,293
AVA,Avista Corporation,38.62,2478801489.38,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava,294
AVT,"Avnet, Inc.",47.08,6008866303,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt,295
AVP,"Avon Products, Inc.",5.75,2515722853.5,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp,296
AVX,AVX Corporation,16.28,2722804521.8,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx,297
AXTA,Axalta Coating Systems Ltd.,29.66,7132114991.62,n/a,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta,298
AXS,Axis Capital Holdings Limited,66.66,5895750032.7,n/a,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs,299
AXS^C,Axis Capital Holdings Limited,25.34,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^c,300
AXS^D,Axis Capital Holdings Limited,24.29,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^d,301
AXS^E,Axis Capital Holdings Limited,22.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^e,302
AXON          ,Axovant Sciences Ltd.,13.68,1356532315.92,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axon,303
AZRE,Azure Power Global Limited,18.25,472966251.75,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/azre,304
AZZ,AZZ Inc.,59.3,1539068701.3,n/a,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz,305
BGS,"B&G Foods, Inc.",44.7,2968362235.8,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs,306
BW,Babcock,16.77,816454325.7,n/a,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw,307
BGH,Babson Global Short Duration High Yield Fund,19.98,400755823.02,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh,308
BMI,"Badger Meter, Inc.",39.2,1141094164,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi,309
BHI,Baker Hughes Incorporated,61.85,26149810569.95,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,310
BBN,BalckRock Taxable Municipal Bond Trust,22.07,1260451467.1,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn,311
BLL,Ball Corporation,73.84,12907663299.44,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,312
BGE^B,Baltimore Gas & Electric Company,25.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b,313
BANC,"Banc of California, Inc.",16.35,813004469.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,314
BANC^C,"Banc of California, Inc.",25.92,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c,315
BANC^D,"Banc of California, Inc.",25.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d,316
BANC^E,"Banc of California, Inc.",24.711,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^e,317
BBVA,Banco Bilbao Viscaya Argentaria S.A.,6.69,43930655968.98,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva,318
BBD,Banco Bradesco Sa,10.18,56314590307.82,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd,319
BBDO,Banco Bradesco Sa,10.26,56757141115.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbdo,320
BCH,Banco De Chile,72.13,11814346172.65,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch,321
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",27.43,1074149802.96,n/a,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx,322
BSBR,Banco Santander Brasil SA,10.34,79155533160,n/a,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr,323
BSAC,Banco Santander Chile,21.85,10293869654.6,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac,324
SAN,"Banco Santander, S.A.",5.72,82565297551.88,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san,325
SAN^A,"Banco Santander, S.A.",25.63,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a,326
SAN^B,"Banco Santander, S.A.",23.86,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b,327
SAN^C,"Banco Santander, S.A.",25.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c,328
SAN^I,"Banco Santander, S.A.",25.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i,329
CIB,BanColombia S.A.,39.02,9382622385,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib,330
BXS,"BancorpSouth, Inc.",29.8,2790832550.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,331
BAC,Bank of America Corporation,23.29,235346536571.66,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,332
BAC.WS.A,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.a,333
BAC.WS.B,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b,334
BAC^A,Bank of America Corporation,25.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^a,335
BAC^C,Bank of America Corporation,25.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^c,336
BAC^D,Bank of America Corporation,25.51,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d,337
BAC^E,Bank of America Corporation,22.18,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e,338
BAC^I,Bank of America Corporation,26.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i,339
BAC^L,Bank of America Corporation,1193,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l,340
BAC^W,Bank of America Corporation,26.52,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w,341
BAC^Y,Bank of America Corporation,26.19,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y,342
BML^G,Bank of America Corporation,20.16,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g,343
BML^H,Bank of America Corporation,20.12,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h,344
BML^I,Bank of America Corporation,25.86,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i,345
BML^J,Bank of America Corporation,23.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j,346
BML^L,Bank of America Corporation,23.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l,347
BOH,Bank of Hawaii Corporation,84.71,3616514118.93,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh,348
BMO,Bank Of Montreal,75.98,49285918335.44,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo,349
NTB,Bank of N.T. Butterfield & Son Limited (The),32.98,1756129164.86,n/a,2016,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ntb,350
BK,Bank Of New York Mellon Corporation (The),45.67,48288563481.07,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,351
BK^C,Bank Of New York Mellon Corporation (The),25.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c,352
BNS,Bank of Nova Scotia (The),60.18,72725908389.72,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns,353
RATE,"Bankrate, Inc.",11.15,1004988246.25,n/a,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate,354
BKU,"BankUnited, Inc.",38.03,3960482039.85,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku,355
BCS,Barclays PLC,11.45,48499337500,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs,356
BCS^A,Barclays PLC,25.86,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a,357
BCS^D,Barclays PLC,26.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d,358
MCI,Barings Corporate Investors,14.72,290735529.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci,359
MPV,Barings Participation Investors,14.04,145583020.44,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv,360
BNED,"Barnes & Noble Education, Inc",10.19,471553571.09,n/a,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned,361
BKS,"Barnes & Noble, Inc.",10.15,737728065.2,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,362
B,"Barnes Group, Inc.",47.83,2573944713.03,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,363
CUDA,"Barracuda Networks, Inc.",23.86,1259244689.26,n/a,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda,364
ABX,Barrick Gold Corporation,18.93,22064317164.03,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx,365
BAS,"Basic Energy Services, Inc.",41.12,1061949535.52,n/a,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas,366
BAX,Baxter International Inc.,48.63,26450826487.68,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,367
BTE,Baytex Energy Corp,4.01,936130449.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte,368
BBT,BB&T Corporation,46.61,37820486669.61,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,369
BBT^D,BB&T Corporation,25.33,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d,370
BBT^E,BB&T Corporation,25.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e,371
BBT^F,BB&T Corporation,24.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f,372
BBT^G,BB&T Corporation,24.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g,373
BBT^H,BB&T Corporation,25.3428,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^h,374
BFR,BBVA Banco Frances S.A.,19,3400226377,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr,375
BCE,"BCE, Inc.",44.06,38363043630.22,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce,376
