symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
ARCI,"Appliance Recycling Centers of America, Inc.",1.13,7520562.45,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci,189
APDN,Applied DNA Sciences Inc,1.75,46115095.25,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdn,190
APDNW,Applied DNA Sciences Inc,0.53,0,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdnw,191
AGTC,Applied Genetic Technologies Corporation,6.9,124671159.6,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc,192
AMAT,"Applied Materials, Inc.",35.31,38013691431.54,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat,193
AAOI,"Applied Optoelectronics, Inc.",32.6,560730855.8,n/a,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi,194
AREX,Approach Resources Inc.,3.32,139335904.72,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex,195
APTI,"Apptio, Inc.",16.14,618354501.78,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/apti,196
APRI,"Apricus Biosciences, Inc.",2.5039,19363171.9995,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri,197
APVO,Aptevo Therapeutics Inc.,1.92,38877742.08,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apvo,198
APTO,"Aptose Biosciences, Inc.",1,15721388,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/apto,199
AQMS,"Aqua Metals, Inc.",11.18,199884145.5,n/a,2015,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/aqms,200
AQB,"AquaBounty Technologies, Inc.",13.15,85000758.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aqb,201
AQXP,"Aquinox Pharmaceuticals, Inc.",18.84,441292146,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp,202
ARDM,Aradigm Corporation,1.92,28706090.88,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm,203
ARLZ,Aralez Pharmaceuticals Inc.,4.225,270232347.775,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arlz,204
PETX,"Aratana Therapeutics, Inc.",8.03,297465905.66,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx,205
ABUS,Arbutus Biopharma Corporation,2.55,139845809.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abus,206
ARCW,"ARC Group Worldwide, Inc.",4.5,84579790.5,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw,207
ABIO,"ARCA biopharma, Inc.",2.5,22705915,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio,208
RKDA,"Arcadia Biosciences, Inc.",0.9106,40502820.5302,n/a,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda,209
ARCB,ArcBest Corporation,32.55,834012570.3,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/arcb,210
ACGL,Arch Capital Group Ltd.,90.64,11120987876.24,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl,211
ACGLP,Arch Capital Group Ltd.,22.17,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acglp,212
APLP,"Archrock Partners, L.P.",17.37,1138054590.63,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aplp,213
ACAT,Arctic Cat Inc.,18.61,242816952.6,n/a,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat,214
ARDX,"Ardelyx, Inc.",11.15,527416118.1,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx,215
ARNA,"Arena Pharmaceuticals, Inc.",1.65,401611320,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna,216
ARCC,Ares Capital Corporation,17.14,7300851697.12,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc,217
AGII,"Argo Group International Holdings, Ltd.",65.1,1950787120.8,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii,218
AGIIL,"Argo Group International Holdings, Ltd.",25.66,0,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil,219
ARGS,"Argos Therapeutics, Inc.",4.2,173237206.8,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args,220
ARIS,"ARI Network Services, Inc.",5.34,93236570.88,n/a,1991,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aris,221
ARIA,"ARIAD Pharmaceuticals, Inc.",23.8,4621980515.6,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria,222
ARKR,Ark Restaurants Corp.,22.79,77899137.12,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr,223
ARTX,Arotech Corporation,4.1,108396718.4,n/a,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx,224
ARQL,"ArQule, Inc.",1.35,96010257.15,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql,225
ARRY,Array BioPharma Inc.,10.76,1813569163.2,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry,226
ARRS,ARRIS International plc,28.79,5461003741.92,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs,227
DWAT,Arrow DWA Tactical ETF,10.5001,9450090,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwat,228
AROW,Arrow Financial Corporation,34.7,467315657,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow,229
ARWR,"Arrowhead Pharmaceuticals, Inc.",1.9,140929619.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arwr,230
ARTNA,Artesian Resources Corporation,31.05,283027177.35,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna,231
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",3.3,13559871.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw,232
PUMP,"Asante Solutions, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pump,233
ASBB,"ASB Bancorp, Inc.",31.25,118353812.5,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb,234
ASNA,"Ascena Retail Group, Inc.",4.92,958239214.56,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna,235
ASND,Ascendis Pharma A/S,21.9,422113915.2,19274608,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asnd,236
ASCMA,"Ascent Capital Group, Inc.",15.62,192465125.82,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma,237
APWC,Asia Pacific Wire & Cable Corporation Limited,2.7794,38410388.0186,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc,238
ASML,ASML Holding N.V.,123.01,7722029754.26,62775626,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml,239
AZPN,"Aspen Technology, Inc.",54.95,4243851857.35,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn,240
ASMB,"Assembly Biosciences, Inc.",19.2,330730636.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asmb,241
ASFI,"Asta Funding, Inc.",10.25,121731296,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi,242
ASTE,"Astec Industries, Inc.",71.86,1655963757.3,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste,243
ATRO,Astronics Corporation,33.04,1103369511.44,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro,244
ALOT,"AstroNova, Inc.",13.75,102752031.25,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot,245
ASTC,Astrotech Corporation,1.57,33251356.56,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc,246
ASUR,Asure Software Inc,11.02,95103404.46,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur,247
ATAI,ATA Inc.,3.43,43714259.26,12744682,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai,248
ATRA,"Atara Biotherapeutics, Inc.",14.2,409821017,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/atra,249
ATHN,"athenahealth, Inc.",108.9,4297223076.3,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn,250
ATHX,"Athersys, Inc.",1.15,98323124.35,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx,251
AAPC,Atlantic Alliance Partnership Corp.,9.9,36503606.7,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/aapc,252
AAME,Atlantic American Corporation,3.85,78598627.8,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame,253
ACBI,"Atlantic Capital Bancshares, Inc.",19.5,487893822,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/acbi,254
ACFC,Atlantic Coast Financial Corporation,7.5,116317957.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc,255
ABY,Atlantica Yield plc,21.8,2184736268,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aby,256
ATLC,Atlanticus Holdings Corporation,2.7341,42028270.7785,n/a,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc,257
AAWW,Atlas Air Worldwide Holdings,52.4,1310503511.6,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww,258
AFH,"Atlas Financial Holdings, Inc.",17.25,207401838.75,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh,259
TEAM,Atlassian Corporation Plc,28.16,6198509926.4,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/team,260
ATNI,"ATN International, Inc.",78.52,1267271734.04,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni,261
ATOM,Atomera Incorporated,5.73,68900751.72,n/a,2016,Technology,Semiconductors,http://www.nasdaq.com/symbol/atom,262
ATOS,Atossa Genetics Inc.,1.35,5113755.45,n/a,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos,263
ATRC,"AtriCure, Inc.",16.47,547462207.08,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc,264
ATRI,Atrion Corporation,472.4,861789872,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri,265
ATTU,Attunity Ltd.,8.64,145192936.32,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu,266
LIFE,"aTyr Pharma, Inc.",3.25,77085219.25,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life,267
AUBN,"Auburn National Bancorporation, Inc.",32.305,117704010.515,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn,268
BOLD,"Audentes Therapeutics, Inc.",16.17,351295885.71,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bold,269
AUDC,AudioCodes Ltd.,6.36,210496722.84,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc,270
AUPH,Aurinia Pharmaceuticals Inc,3.24,171098681.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auph,271
EARS,Auris Medical Holding AG,1.19,40852347.76,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ears,272
ABTL,Autobytel Inc.,13.66,149745427.8,n/a,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/abtl,273
ADSK,"Autodesk, Inc.",84.41,18785981672.32,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk,274
ADP,"Automatic Data Processing, Inc.",96.87,43705149530.79,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp,275
AVDL,Avadel Pharmaceuticals plc,9.9,399452189.4,40348706,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avdl,276
AVEO,"AVEO Pharmaceuticals, Inc.",0.5949,45130866.5754,n/a,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo,277
AVXS,"AveXis, Inc.",58.98,1632347466.24,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avxs,278
AVNW,"Aviat Networks, Inc.",12.36,65029494.96,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw,279
AVID,"Avid Technology, Inc.",5.7,231563508.9,n/a,1993,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avid,280
AVGR,"Avinger, Inc.",2.55,58150697.25,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/avgr,281
AVIR,"Aviragen Therapeutics, Inc.",1.16,44822964.92,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avir,282
CAR,"Avis Budget Group, Inc.",37.7,3313438711.7,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car,283
AHPA,Avista Healthcare Public Acquisition Corp.,9.88,381615000,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpa,284
AHPAU,Avista Healthcare Public Acquisition Corp.,10.3114,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpau,285
AHPAW,Avista Healthcare Public Acquisition Corp.,0.5,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpaw,286
AWRE,"Aware, Inc.",6.25,141437631.25,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/awre,287
AXAR,Axar Acquisition Corp.,9.98,84890987.78,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/axar,288
AXARU,Axar Acquisition Corp.,9.9799,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/axaru,289
AXARW,Axar Acquisition Corp.,0.088,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/axarw,290
ACLS,"Axcelis Technologies, Inc.",16.65,488979564.3,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls,291
AXGN,"AxoGen, Inc.",10.6,348720019,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn,292
AXSM,"Axsome Therapeutics, Inc.",4.7,90021059.9,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axsm,293
AXTI,AXT Inc,5.75,187216458,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti,294
AZRX,"AzurRx BioPharma, Inc.",4.48,43147274.24,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/azrx,295
BCOM,B Communications Ltd.,19.3,576858568.5,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom,296
RILY,"B. Riley Financial, Inc.",17.45,332301606.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rily,297
RILYL,"B. Riley Financial, Inc.",26.2437,0,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rilyl,298
BOSC,B.O.S. Better Online Solutions,2.26,6014205.78,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc,299
BEAV,"B/E Aerospace, Inc.",61.75,6273994697.75,n/a,1990,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/beav,300
BIDU,"Baidu, Inc.",175.17,48001017056.1,274025330,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu,301
BCPC,Balchem Corporation,84.65,2685178163.55,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc,302
BWINA,"Baldwin & Lyons, Inc.",24.0239,362376723.8151,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina,303
BWINB,"Baldwin & Lyons, Inc.",24,362016216,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb,304
BLDP,"Ballard Power Systems, Inc.",1.965,343383022.95,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp,305
BANF,BancFirst Corporation,95.1,1493867223.3,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf,306
BANFP,BancFirst Corporation,27.1163,27116300,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp,307
BCTF,"Bancorp 34, Inc.",12.85,44180741.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bctf,308
BKMU,Bank Mutual Corporation,9.75,445299874.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu,309
BOCH,Bank of Commerce Holdings (CA),10.4,139769988.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch,310
BMRC,Bank of Marin Bancorp,67.1,410865445.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc,311
BMLP,Bank Of Montreal,55.61,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bmlp,312
BKSC,Bank of South Carolina Corp.,21.2,104917506.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc,313
BOTJ,"Bank of the James Financial Group, Inc.",15.53,67997111.08,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj,314
OZRK,Bank of the Ozarks,55.28,6697042534.24,n/a,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk,315
BFIN,BankFinancial Corporation,13.88,267484408.68,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin,316
BWFG,"Bankwell Financial Group, Inc.",30.79,233131349.82,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/bwfg,317
BANR,Banner Corporation,57,1910241114,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr,318
BZUN,Baozun Inc.,13.57,299669838.2,22083260,2015,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/bzun,319
TAPR,Barclays Inverse US Treasury Composite ETN,27.0205,18382046.15,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr,320
BHAC,Barington/Hilco Acquisition Corp.,10.23,57915467.28,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhac,321
BHACR,Barington/Hilco Acquisition Corp.,0.3,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacr,322
BHACU,Barington/Hilco Acquisition Corp.,10.3799,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacu,323
BHACW,Barington/Hilco Acquisition Corp.,0.1,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacw,324
BBSI,"Barrett Business Services, Inc.",61.09,442515617.03,n/a,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi,325
BSET,"Bassett Furniture Industries, Incorporated",27.75,299731857,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset,326
BYBK,"Bay Bancorp, Inc.",7.75,80365655.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bybk,327
BV,"Bazaarvoice, Inc.",4.8,400641614.4,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv,328
BCBP,"BCB Bancorp, Inc. (NJ)",13.7,154181211.1,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp,329
BECN,"Beacon Roofing Supply, Inc.",45.65,2739416875.8,n/a,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn,330
BSF,"Bear State Financial, Inc.",9.82,369398262.42,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsf,331
BBGI,"Beasley Broadcast Group, Inc.",8.4,241709034,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi,332
BEBE,"bebe stores, inc.",5.46,4372362.54,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe,333
BBBY,Bed Bath & Beyond Inc.,40.07,6023130344.49,n/a,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby,334
BGNE,"BeiGene, Ltd.",35.88,377731292.64,10527628,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bgne,335
BELFA,Bel Fuse Inc.,24.39,291059625.96,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa,336
BELFB,Bel Fuse Inc.,30.95,369343805.8,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb,337
BLPH,"Bellerophon Therapeutics, Inc.",0.641,20321381.984,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blph,338
BLCM,"Bellicum Pharmaceuticals, Inc.",13.45,364571638.1,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blcm,339
BNCL,"Beneficial Bancorp, Inc.",16.9,1282948070.3,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl,340
BNFT,"Benefitfocus, Inc.",28.7,853849079.3,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bnft,341
BNTC,Benitec Biopharma Limited,2.67,3047407.17,1141351,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntc,342
BNTCW,Benitec Biopharma Limited,0.39,0,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntcw,343
